Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Iraq,IRQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,18.31668546,22.574545,22.61150672,31.11831514,64.75500512,61.63274416,54.96621472,51.52231938,47.74089034,,55.84693758,27.88867221,20.02073498,21.16880625,21.66114487,24.00472303,14.68673585,20.76286742,20.00565856,28.71120049,9.608698769,,,,,,,,,,,,,,64.07772602,63.81605414,61.70136588,52.73374459,52.36469957,36.26963673,42.35091075,50.83475713,48.43238053,45.40053899,45.40569746,34.79047854,30.46504236,37.12075652,45.39493122,,
Iceland,ISL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Israel,ISR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,1.718180547,1.475782082,0.030067383,0.027496134,0.02875209,0.029404252,0.011879008,0.00410166,0.003703602,0.003910842,0.002941603,0.001559987,0.001462174,0.001373973,0.000550773,0.000513062,0.001169716,0.001518677,0.000625813,0.000942447,0.000562742,0.000465423,0.000639402,0.00042802,0.000663974,0.001242315,0.00137126,0.001266707,0.001414994,0.000860132,0.001045811,0.005289725,0.005413329,0.004560857,0.003887669,0.001941064,0.001457628,0.00174972,0.002291651,,
Italy,ITA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.000941403,0.001238885,0.001448483,0.002830169,0.020533823,0.016568796,0.01926415,0.017798885,0.019458124,0.044346521,0.051043964,0.0347404,0.023206459,0.042247564,0.045634197,0.047885729,0.014882772,0.030318554,0.025139291,0.037038308,0.040762404,0.016761982,0.017603559,0.021854147,0.020431436,0.022762204,0.029627366,0.026834135,0.006227188,0.020380805,0.046628005,0.03004996,0.039823606,0.038357043,0.044483112,0.070645189,0.076451547,0.074578228,0.086054842,0.043446849,0.07159241,0.105695472,0.114539039,0.103145128,0.096475972,0.045311862,0.024207848,0.039413682,0.069449813,,
Jamaica,JAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jordan,JOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066746981,0.069791597,0.063274667,0.041451404,0.036948843,0.030823856,0.062591684,0.036389356,0.005126925,0.002846116,0.001878478,0.002264895,0.00283917,0.00316079,0.001401608,0.002671162,0.004340401,0.003343255,0.001594068,0.001752116,0.002073003,0.002774191,0.002766837,0.00261305,0.002744963,0.001477602,0.001826513,0.002182801,0.002503403,0.00221017,0.001868673,0.000862916,0.000669082,0.000856492,0.001134393,,
Japan,JPN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.001648862,0.004776109,0.008301833,0.013237096,0.068900312,0.067304989,0.064523908,0.057947835,0.040117617,0.091652294,0.00962382,0.005084752,0.004630571,0.004932062,0.004793437,0.005654756,0.001925841,0.00216713,0.0013616,0.001799592,0.00263115,0.001597679,0.001840528,0.001606407,0.001281357,0.001314555,0.001753974,0.001437647,0.000819604,0.001128475,0.002049301,0.001191649,0.001165123,0.001207387,0.00116688,0.001968671,0.00223484,0.002678412,0.00263076,0.001299527,0.001628331,0.002300603,0.002607631,0.002929848,0.003794136,0.002049635,0.001495002,0.002038586,0.002276748,,
Kazakhstan,KAZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.92862839,6.051349845,4.82012043,4.602157713,4.793389146,5.434676375,8.081272933,6.551217427,1.706170686,9.760917753,22.86168461,15.71700167,17.60153635,18.17439086,20.53298582,23.69355841,21.16100727,18.45249323,21.44987261,14.16564855,16.59484681,19.46181561,17.25883737,14.30915968,13.60281884,6.735618219,7.130935728,9.959015386,15.56288161,,
Kenya,KEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005298541,,
Kyrgyz Republic,KGZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52023935,0.228795812,0.238612624,0.231440893,0.207860175,0.288883389,0.365300761,0.36031466,0.067917416,0.310364323,0.848075543,0.559251768,0.428605898,0.387007986,0.463359682,0.862966768,0.900649415,0.367904583,0.393810989,0.221676334,0.340116631,0.413718054,0.387180802,0.32455664,0.293838075,0.12051946,0.083502247,0.101514769,0.135815962,,
Cambodia,KHM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kiribati,KIR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
St. Kitts and Nevis,KNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Korea, Rep.",KOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383187,0.001971876,0.002001319,0.001809738,0.00281706,0.002146068,0.001786448,0.002623731,0.00152227,0.001920409,0.001188383,0.000275444,0.000170631,0.002179427,0.002396662,,
Kuwait,KWT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,40.85343791,40.41539973,46.35502633,51.20008818,73.42633369,63.86920754,65.33899772,59.78555736,60.90389687,,68.72685724,47.14321501,31.90550697,43.10919639,45.12156055,40.0049803,25.16266527,30.28008796,32.06224668,45.86889529,41.03492904,8.629120828,29.4671615,41.00893895,38.40263842,38.00794398,40.96860521,38.38883903,28.68932733,34.30729692,48.98634719,42.45458462,35.45380826,39.87192924,46.18157297,56.39375403,55.00563198,50.90908846,55.51701301,38.08721244,49.02232972,61.19889855,61.04358608,57.40934124,54.39073743,37.23319122,32.09603811,35.50598068,42.45690744,,
Latin America & Caribbean (excluding high income),LAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.753976601,0.89176989,0.854363264,1.132211225,4.153480587,3.286256165,3.259297116,2.622582091,2.705459204,6.443040964,7.288589064,5.699628418,4.03929576,5.905595033,5.849011615,5.377382792,2.380397055,3.634913248,2.479082852,3.391930654,4.175931085,2.013805697,2.360304116,2.018950284,1.66436152,1.79559587,2.334766839,1.975705743,1.027115119,1.977185548,3.345186335,2.488924368,3.030402567,3.558994784,4.281465808,5.269862883,5.253973236,4.429006689,5.063672842,2.580203517,3.018858503,4.136955867,3.974711713,3.661833872,3.235046753,1.22149486,0.896665693,1.301188694,2.042370876,,
Lao PDR,LAO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Lebanon,LBN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Liberia,LBR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Libya,LBY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31104144,24.4437457,23.40755069,23.21569821,22.95114087,28.08847673,32.36974271,27.37701348,18.52021991,20.24961069,34.40449546,30.37601518,49.80113927,49.01921761,55.77970123,62.10010345,67.5257642,60.24262496,62.7574478,45.77576154,53.0953489,44.42848834,60.7896237,50.8442502,39.37352296,25.99407742,21.01043409,37.52236764,42.42871324,,
St. Lucia,LCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Latin America & Caribbean,LCN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.72983805,0.841303686,0.8149378,1.074478172,4.044804365,3.324852896,3.281054749,2.624667156,2.695693152,6.326661573,6.948598046,5.455195558,3.838524946,5.598429299,5.539774139,5.114300871,2.254301263,3.41676668,2.3335696,3.192230659,3.944721175,1.916527549,2.207635249,1.898541869,1.566464658,1.675387563,2.179514173,1.83989066,0.954153605,1.82132445,3.09818657,2.297770685,2.771154851,3.245938698,3.891998184,4.825767336,4.812907761,4.07807854,4.695065157,2.384579805,2.803042108,3.841977811,3.673871624,3.377707363,2.995551167,1.111672839,0.81159788,1.182701775,1.841255215,,
Least developed countries: UN classification,LDC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.002642979,0.002621518,0.00378616,0.011395958,0.022675062,0.134577732,0.213542173,0.183689111,0.365412843,1.549373113,0.653234842,0.291656086,0.784420267,1.340237288,1.346288213,0.494140344,1.252380699,1.098318972,1.843066787,3.516422619,1.977441401,2.504784529,2.286737711,2.637414475,2.799531494,3.457170369,2.987722584,1.463373716,2.802189898,5.059128823,3.898769809,3.956218273,3.881986462,6.250869414,9.260165751,10.35305589,10.70472611,14.37856517,6.604071126,8.480548334,9.982437745,7.225492654,6.30467241,4.852803561,1.650440614,1.353273491,2.241907614,3.051708482,,
Low income,LIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.392372418,,,2.048565008,2.591888876,2.90588827,2.536524896,2.482780024,4.789502468,3.691534179,2.827295085,2.107290058,2.364819282,2.507160994,2.288380418,1.024858223,1.804293309,1.699183663,3.06738066,6.034261816,4.023961242,4.791123655,4.868487165,6.219043072,6.245554391,7.152138642,6.123347992,3.855389025,6.189805162,9.119450422,8.114469092,7.819811941,8.249555695,9.578684118,12.07993986,11.96755095,10.59388236,12.63981404,6.057041079,7.944688428,9.531068861,3.7164242,3.692804076,3.042856453,0.8687713,0.489517377,0.852367721,1.389382278,,
Liechtenstein,LIE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Lower middle income,LMC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.577262118,0.482883341,0.603548321,0.878523856,5.023790402,4.219902605,4.834992805,5.099448424,4.490686087,10.2825307,8.32416654,4.511231916,3.363828282,4.273526256,5.23074209,5.158325175,2.201638511,3.018241793,2.34079508,4.020876341,5.066582608,3.22419005,3.423304052,3.311554842,2.678323721,2.783031957,3.320939409,2.777682435,1.39315128,2.302658655,4.176898134,3.034195935,2.957521131,3.145450747,4.269429597,5.793055059,6.0169898,5.429419549,6.923619954,3.388372547,4.23776797,5.514209629,5.212354929,4.449440175,3.594745008,1.45836067,1.099313862,1.64894445,2.278995527,,
Low & middle income,LMY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,1.036660505,1.134516346,1.294705394,1.812186395,7.162552141,6.133493053,6.748156627,6.381373783,6.069053056,9.798979632,9.941711085,6.372445304,4.85573412,5.985637735,6.185958323,5.906207004,2.675368294,4.105859653,3.375388535,5.15916568,6.269490322,2.880198967,3.068824119,3.14315445,2.635784918,2.654326869,3.230737045,2.703325154,1.393779448,2.527216725,4.520103683,3.368449884,3.491651485,3.799502528,4.946722757,6.334145132,6.408007429,5.610357211,6.528808729,3.4638526,4.166386995,5.119621183,4.728535842,4.086975129,3.493341862,1.550779416,1.255319849,1.749530755,2.178420545,,
Lesotho,LSO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Late-demographic dividend,LTE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.983704399,1.102106302,1.306786577,1.558284003,5.454453188,6.096678008,6.655573226,6.118692772,6.184893323,8.180447314,11.2228564,7.936093828,5.136435926,6.475298203,6.639710308,6.093193975,2.964160849,4.187163932,3.611655408,5.325797377,6.21883184,2.827418036,3.309001747,3.146278089,2.507281234,2.313813575,2.786343739,2.337428598,1.237811239,2.407505008,4.425488265,3.311795755,3.292387847,3.667464381,4.407660807,5.644938569,5.732675563,4.925322125,5.633402339,3.132728557,3.847079931,4.901858979,4.621131897,4.005150245,3.492553031,1.656643705,1.324303526,1.698320295,2.337725032,,
Lithuania,LTU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102418455,0.128168047,0.105289727,0.034019662,0.107107476,0.301998663,0.333053597,0.280033065,0.198215965,0.197385836,0.178968634,0.155405773,0.108570443,0.118687683,0.055617706,0.103054206,0.125834838,0.116357159,0.091155485,0.073879591,0.031936642,0.020670251,0.025412997,0.03355675,,
Luxembourg,LUX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Latvia,LVA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Macao SAR, China",MAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
St. Martin (French part),MAF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.0086653,0.010577832,0.011240803,0.013518538,0.045510153,0.038586701,0.038888709,0.035600584,0.029672894,0.055735377,0.042335351,0.042123601,0.034437081,0.037368639,0.046354358,0.053730774,0.009983271,0.013790107,0.007494355,0.007421363,0.015105924,0.004852467,0.004725427,0.002963259,0.002868164,0.003689003,0.004475943,0.005876306,0.002981366,0.002952222,0.007124101,0.007666939,0.004806218,0.003537827,0.004062308,0.014086462,0.01532089,0.01491555,0.016486652,0.009532602,0.01313485,0.017542035,0.012372069,0.012543875,0.033668584,0.012774369,0.007322035,0.006830614,0.006610873,,
Monaco,MCO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019195298,0.026340194,0.01718865,0.00465341,0.023156956,0.045911002,0.027842826,0.024948916,0.023544301,0.023207218,0.036075131,0.029802763,0.051165661,0.097750544,0.06522763,0.04738895,0.07023305,0.05604912,0.041868954,0.030415386,0.013614209,0.008925402,0.00957018,0.013091061,,
Madagascar,MDG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154693042,0.071564686,0.060141154,0.102257669,0.144544882,,
Maldives,MDV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Middle East & North Africa,MEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,13.1056704,16.03165403,17.76571112,21.82968706,49.66025043,39.68034957,39.29559779,36.51583419,33.76475253,52.9808874,44.99846305,33.40528874,22.25912034,20.75171788,19.86594345,17.41692812,9.680358264,14.91252236,13.75449181,20.51000902,22.16539002,17.54842411,17.91889608,18.68408544,16.72397858,16.53386775,18.75829001,16.38034805,10.68794444,14.31404799,22.71999279,18.03399899,17.67027731,20.36389991,25.19381193,31.36332056,31.87536066,28.75294515,32.49761499,19.72778249,23.54191976,29.75712208,28.91333326,27.15401574,24.3788346,14.00096828,11.67904832,14.95236791,18.9366788,,
Mexico,MEX,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.295207099,0.372588673,0.381960651,0.5230141,2.641095993,2.556096692,3.081289344,3.46406616,3.758794969,8.735339113,9.782999661,7.648458845,8.144062705,12.21219037,10.10984956,8.978226412,5.36742232,8.195924861,4.903642879,5.976394566,6.977142723,3.474912557,3.216920312,2.258633867,1.947581015,3.047111588,3.711862416,2.793249185,1.385789915,2.068465258,3.309091108,2.331112507,2.503674224,3.335600503,4.173898795,5.481484974,5.666936082,5.094166083,5.969187092,3.365123513,4.074402231,5.558131279,5.289276473,4.663158136,3.890149618,1.597485845,1.215404223,1.706996529,2.357417556,,
Marshall Islands,MHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,1.0390706,1.154839324,1.316013516,1.843393569,7.293587811,6.229206237,6.851306843,6.489835343,6.173579672,9.932030657,10.14874684,6.491869813,4.947627595,6.106936268,6.304077398,6.020849197,2.730958287,4.184965247,3.418417037,5.210413575,6.275160505,2.851154151,3.030022051,3.107126338,2.576448363,2.594659963,3.167951098,2.648148558,1.35235064,2.463616613,4.428363155,3.280887352,3.404597864,3.712662284,4.858709062,6.227088454,6.306196318,5.52009423,6.429340391,3.419352729,4.108005859,5.056726313,4.742648799,4.092665934,3.500054273,1.561801577,1.26625022,1.761517135,2.188760906,,
North Macedonia,MKD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Mali,MLI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Malta,MLT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Myanmar,MMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006366679,1.117989496,1.262417225,1.107045575,1.719082528,2.370071094,2.675872205,1.855196995,1.643626564,0.624681053,0.762547905,0.944172496,1.126060843,1.026189401,0.7465034,0.206004679,0.131614734,0.170279614,0.165002881,,
Middle East & North Africa (excluding high income),MNA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,7.731249773,9.546480631,10.4011392,12.95903248,36.21650143,29.48652601,28.9170659,26.36474125,24.98374679,28.82854734,28.35090472,17.98292414,15.43195246,14.44583946,13.56985059,12.8844495,5.816530429,10.83072481,10.03432544,15.86571878,15.79218672,12.0736667,11.70751738,15.14358387,13.97042044,13.32185336,14.49168626,12.59669184,7.646956575,10.80688568,17.83984441,14.08880569,14.57723446,16.10398724,21.74560178,27.50137453,28.17201125,25.05528242,28.11187114,16.37589719,19.67670607,22.80014592,21.92166427,21.03606868,18.94517809,10.96813642,9.390083266,13.67469657,16.65307871,,
Montenegro,MNE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Mongolia,MNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020354482,0.071204762,0.11760866,0.08535776,0.151552765,0.202714649,0.276981633,0.309609117,0.510178212,0.972536192,1.398825117,1.424778919,1.544407956,1.898859071,2.207921905,2.823866388,3.683961018,1.709894143,1.504976848,1.86260727,2.430041407,,
Northern Mariana Islands,MNP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
Mozambique,MOZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084273626,0.245201688,0.396825541,0.385668398,0.517830747,0.081799576,0.151120924,0.218500751,0.251833377,0.277045527,0.128607969,0.053918538,0.066399322,0.096505555,0.10064222,,
Mauritania,MRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01172273,6.184583307,5.955926384,2.783402136,2.550776386,2.926643254,2.469100496,2.045885588,1.669499896,0.554027482,0.426977482,0.6024317,0,,
Mauritius,MUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Malawi,MWI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Malaysia,MYS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.015012263,0.169942617,0.440268744,0.61361564,2.573221391,3.517122792,5.361933468,5.66204933,5.35610883,12.8761801,12.26703479,9.25278854,6.691033445,8.736001514,8.984328655,9.582990704,5.660683829,7.177630605,5.412191042,7.607409053,9.619864265,5.072730706,4.698278657,4.000967075,3.291444788,3.22772322,3.64778967,3.236919451,2.283101046,3.141969627,4.927676763,3.816497571,3.860782697,4.36313343,5.731255743,7.192878643,7.176425895,6.243778078,7.288049417,4.155613593,4.717888977,5.417630438,5.079099691,4.500054839,3.906449305,1.878770016,1.591866545,2.203567333,2.92934413,,
North America,NAC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0.401460376,0.429172938,0.426136588,0.460898113,1.649108675,1.476145837,1.433153888,1.522321586,1.463471461,2.625097403,3.256893224,2.304723635,1.402868772,1.717663062,1.57004256,1.387951141,0.575137705,0.827048251,0.527819141,0.66437939,0.838292088,0.560442225,0.542994294,0.443688195,0.355533001,0.366777482,0.442941828,0.267565332,0.099383245,0.212651451,0.392335759,0.203978732,0.209429346,0.25044464,0.343938359,0.437973138,0.409180121,0.428857745,0.735127978,0.377183719,0.42965351,0.617580535,0.386569674,0.470220172,0.395259657,0.010652886,0.121021045,0.233235743,0.4834499,,
Namibia,NAM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
New Caledonia,NCL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Niger,NER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945863956,2.82749082,4.532901212,3.160004275,0.973444101,0.976504747,1.36269495,1.381539606,,
Nigeria,NGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0.368405347,0,1.641116064,24.90860689,18.02517842,16.24845597,19.19845453,16.18400359,38.54751342,24.03061901,3.228660919,1.51378475,4.08055649,8.947623366,9.571145954,4.306789221,9.566622944,8.105433327,20.08561471,21.85776632,13.87444002,17.10993958,26.43287613,16.70719131,15.17847208,17.6389215,13.89164898,5.163693175,9.893792384,20.91483669,12.94646887,9.183185309,10.38357028,15.34791305,18.57942461,16.15932411,14.45577237,16.8549399,9.188430346,12.81114124,16.38039609,13.90307988,10.62281151,8.042151334,2.992006443,2.81228219,6.123562626,9.025344222,,
Nicaragua,NIC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
